5.733026e+03  2.757076e+03  1.429610e+01  2.729365e+03  
5.733051e+03  2.771919e+03  1.413069e+01  2.728213e+03  
5.733076e+03  2.757602e+03  1.403469e+01  2.727062e+03  
5.733101e+03  2.726515e+03  1.392378e+01  2.725914e+03  
5.733126e+03  2.705290e+03  1.401306e+01  2.724766e+03  
5.733151e+03  2.714392e+03  1.405828e+01  2.723621e+03  
5.733176e+03  2.728504e+03  1.412948e+01  2.722477e+03  
5.733200e+03  2.720444e+03  1.406982e+01  2.721335e+03  
5.733225e+03  2.730307e+03  1.416253e+01  2.720195e+03  
5.733250e+03  2.753916e+03  1.414774e+01  2.719056e+03  
5.733275e+03  2.753866e+03  1.416657e+01  2.717918e+03  
5.733300e+03  2.733777e+03  1.417728e+01  2.716782e+03  
5.733325e+03  2.737729e+03  1.412041e+01  2.715648e+03  
5.733350e+03  2.734303e+03  1.418622e+01  2.714515e+03  
5.733375e+03  2.731560e+03  1.407180e+01  2.713384e+03  
5.733399e+03  2.731952e+03  1.400397e+01  2.712254e+03  
5.733424e+03  2.722276e+03  1.391026e+01  2.711125e+03  
5.733449e+03  2.692495e+03  1.405280e+01  2.709998e+03  
5.733474e+03  2.712796e+03  1.404816e+01  2.708872e+03  
5.733499e+03  2.707850e+03  1.411974e+01  2.707748e+03  
5.733524e+03  2.726844e+03  1.401337e+01  2.706625e+03  
5.733549e+03  2.704914e+03  1.417945e+01  2.705503e+03  
5.733573e+03  2.708110e+03  1.409621e+01  2.704383e+03  
5.733598e+03  2.710283e+03  1.391351e+01  2.703264e+03  
5.733623e+03  2.718167e+03  1.392861e+01  2.702146e+03  
5.733648e+03  2.712541e+03  1.396681e+01  2.701029e+03  
5.733673e+03  2.713333e+03  1.394242e+01  2.699914e+03  
5.733698e+03  2.718836e+03  1.388688e+01  2.698799e+03  
5.733723e+03  2.713629e+03  1.396174e+01  2.697686e+03  
5.733747e+03  2.694918e+03  1.393482e+01  2.696574e+03  
5.733772e+03  2.679705e+03  1.407197e+01  2.695464e+03  
5.733797e+03  2.699532e+03  1.405117e+01  2.694354e+03  
5.733822e+03  2.723746e+03  1.383321e+01  2.693245e+03  
5.733847e+03  2.714280e+03  1.397162e+01  2.692138e+03  
5.733872e+03  2.681059e+03  1.398424e+01  2.691031e+03  
5.733897e+03  2.694707e+03  1.396304e+01  2.689926e+03  
5.733921e+03  2.723993e+03  1.398114e+01  2.688821e+03  
5.733946e+03  2.714667e+03  1.392101e+01  2.687718e+03  
5.733971e+03  2.688827e+03  1.415765e+01  2.686615e+03  
5.733996e+03  2.679591e+03  1.429298e+01  2.685514e+03  
5.734021e+03  2.676816e+03  1.406421e+01  2.684413e+03  
5.734046e+03  2.691582e+03  1.397132e+01  2.683313e+03  
5.734071e+03  2.697686e+03  1.392100e+01  2.682214e+03  
5.734096e+03  2.692276e+03  1.397204e+01  2.681116e+03  
5.734120e+03  2.691729e+03  1.405622e+01  2.680018e+03  
5.734145e+03  2.675679e+03  1.415202e+01  2.678922e+03  
5.734170e+03  2.686082e+03  1.397750e+01  2.677826e+03  
5.734195e+03  2.710823e+03  1.384604e+01  2.676730e+03  
5.734220e+03  2.724297e+03  1.421618e+01  2.675636e+03  
5.734245e+03  2.708394e+03  1.429192e+01  2.674542e+03  
5.734270e+03  2.706419e+03  1.385773e+01  2.673449e+03  
5.734294e+03  2.685267e+03  1.401907e+01  2.672356e+03  
5.734319e+03  2.664048e+03  1.382376e+01  2.671264e+03  
5.734344e+03  2.674500e+03  1.371590e+01  2.670173e+03  
5.734369e+03  2.686430e+03  1.382584e+01  2.669082e+03  
5.734394e+03  2.687014e+03  1.386570e+01  2.667992e+03  
5.734419e+03  2.704347e+03  1.399650e+01  2.666902e+03  
5.734444e+03  2.682560e+03  1.391919e+01  2.665813e+03  
5.734469e+03  2.670001e+03  1.394614e+01  2.664724e+03  
5.734493e+03  2.691344e+03  1.389354e+01  2.663635e+03  
5.734518e+03  2.706123e+03  1.388200e+01  2.662547e+03  
5.734543e+03  2.671643e+03  1.373461e+01  2.661460e+03  
5.734568e+03  2.657486e+03  1.370555e+01  2.660372e+03  
5.734593e+03  2.679844e+03  1.375125e+01  2.659285e+03  
5.734618e+03  2.681156e+03  1.378393e+01  2.658198e+03  
5.734643e+03  2.670650e+03  1.377510e+01  2.657112e+03  
5.734667e+03  2.648542e+03  1.381155e+01  2.656025e+03  
5.734692e+03  2.628148e+03  1.387391e+01  2.654939e+03  
5.734717e+03  2.654832e+03  1.384562e+01  2.653853e+03  
5.734742e+03  2.670733e+03  1.386395e+01  2.652768e+03  
5.734767e+03  2.644959e+03  1.398520e+01  2.651682e+03  
5.734792e+03  2.669999e+03  1.380111e+01  2.650596e+03  
5.734817e+03  2.663807e+03  1.390579e+01  2.649511e+03  
5.734842e+03  2.629637e+03  1.387332e+01  2.648425e+03  
5.734866e+03  2.636020e+03  1.373076e+01  2.647340e+03  
5.734891e+03  2.646866e+03  1.381598e+01  2.646254e+03  
5.734916e+03  2.625114e+03  1.378776e+01  2.645169e+03  
5.734941e+03  2.621349e+03  1.380701e+01  2.644083e+03  
5.734966e+03  2.634668e+03  1.372300e+01  2.642997e+03  
5.734991e+03  2.622347e+03  1.378917e+01  2.641911e+03  
5.735016e+03  2.640261e+03  1.368183e+01  2.640825e+03  
5.735040e+03  2.671078e+03  1.404955e+01  2.639739e+03  
5.735065e+03  2.664899e+03  1.412352e+01  2.638653e+03  
5.735090e+03  2.631785e+03  1.373838e+01  2.637566e+03  
5.735115e+03  2.620081e+03  1.370891e+01  2.636479e+03  
5.735140e+03  2.637773e+03  1.388701e+01  2.635391e+03  
5.735165e+03  2.649802e+03  1.392846e+01  2.634304e+03  
5.735190e+03  2.639934e+03  1.387901e+01  2.633216e+03  
5.735215e+03  2.648094e+03  1.374343e+01  2.632127e+03  
5.735239e+03  2.630201e+03  1.378079e+01  2.631038e+03  
5.735264e+03  2.617402e+03  1.382966e+01  2.629949e+03  
5.735289e+03  2.630865e+03  1.367786e+01  2.628859e+03  
5.735314e+03  2.618673e+03  1.367117e+01  2.627769e+03  
5.735339e+03  2.624045e+03  1.373894e+01  2.626678e+03  
5.735364e+03  2.635257e+03  1.377701e+01  2.625586e+03  
5.735389e+03  2.640284e+03  1.380907e+01  2.624494e+03  
5.735414e+03  2.624517e+03  1.380054e+01  2.623401e+03  
5.735438e+03  2.625827e+03  1.367566e+01  2.622307e+03  
5.735463e+03  2.615392e+03  1.372766e+01  2.621213e+03  
5.735488e+03  2.619785e+03  1.367107e+01  2.620118e+03  
5.735513e+03  2.621512e+03  1.371510e+01  2.619022e+03  
5.735538e+03  2.630806e+03  1.370214e+01  2.617926e+03  
5.735563e+03  2.633662e+03  1.372086e+01  2.616828e+03  
5.735588e+03  2.644131e+03  1.377844e+01  2.615730e+03  
5.735612e+03  2.637000e+03  1.387104e+01  2.614631e+03  
5.735637e+03  2.621373e+03  1.373924e+01  2.613531e+03  
5.735662e+03  2.630263e+03  1.376816e+01  2.612430e+03  
5.735687e+03  2.643982e+03  1.377230e+01  2.611327e+03  
5.735712e+03  2.609413e+03  1.368290e+01  2.610224e+03  
5.735737e+03  2.607619e+03  1.365538e+01  2.609120e+03  
5.735762e+03  2.617701e+03  1.391824e+01  2.608015e+03  
5.735787e+03  2.644957e+03  1.377814e+01  2.606908e+03  
5.735811e+03  2.622413e+03  1.369695e+01  2.605800e+03  
5.735836e+03  2.600721e+03  1.369327e+01  2.604692e+03  
5.735861e+03  2.600846e+03  1.362927e+01  2.603582e+03  
5.735886e+03  2.619727e+03  1.375934e+01  2.602470e+03  
5.735911e+03  2.622317e+03  1.370919e+01  2.601357e+03  
5.735936e+03  2.601341e+03  1.358488e+01  2.600243e+03  
5.735961e+03  2.592647e+03  1.352245e+01  2.599128e+03  
5.735986e+03  2.584970e+03  1.373726e+01  2.598011e+03  
5.736010e+03  2.588240e+03  1.360956e+01  2.596893e+03  
5.736035e+03  2.606313e+03  1.356700e+01  2.595773e+03  
5.736060e+03  2.610204e+03  1.360703e+01  2.594652e+03  
5.736085e+03  2.572214e+03  1.369940e+01  2.593529e+03  
5.736110e+03  2.567029e+03  1.378270e+01  2.592405e+03  
5.736135e+03  2.615869e+03  1.407466e+01  2.591279e+03  
5.736160e+03  2.616340e+03  1.380845e+01  2.590151e+03  
5.736185e+03  2.611599e+03  1.378227e+01  2.589021e+03  
5.736209e+03  2.613089e+03  1.368323e+01  2.587890e+03  
5.736234e+03  2.599758e+03  1.370215e+01  2.586757e+03  
5.736259e+03  2.589689e+03  1.352273e+01  2.585623e+03  
5.736284e+03  2.590858e+03  1.377123e+01  2.584486e+03  
5.736309e+03  2.584576e+03  1.391253e+01  2.583348e+03  
5.736334e+03  2.583316e+03  1.364317e+01  2.582208e+03  
5.736359e+03  2.586811e+03  1.363976e+01  2.581066e+03  
5.736384e+03  2.594396e+03  1.355136e+01  2.579922e+03  
5.736408e+03  2.589092e+03  1.358653e+01  2.578776e+03  
5.736433e+03  2.577206e+03  1.351340e+01  2.577629e+03  
5.736458e+03  2.568441e+03  1.347611e+01  2.576479e+03  
5.736483e+03  2.576198e+03  1.353574e+01  2.575328e+03  
5.736508e+03  2.561928e+03  1.358245e+01  2.574175e+03  
5.736533e+03  2.573814e+03  1.376582e+01  2.573020e+03  
5.736558e+03  2.570382e+03  1.375240e+01  2.571864e+03  
5.736583e+03  2.551386e+03  1.368241e+01  2.570705e+03  
5.736607e+03  2.553788e+03  1.367839e+01  2.569545e+03  
5.736632e+03  2.564247e+03  1.362876e+01  2.568410e+03  
5.736657e+03  2.582476e+03  1.352407e+01  2.567273e+03  
5.736682e+03  2.586452e+03  1.354265e+01  2.566133e+03  
5.736707e+03  2.566928e+03  1.357362e+01  2.564990e+03  
5.736732e+03  2.561444e+03  1.351145e+01  2.563844e+03  
5.736757e+03  2.574206e+03  1.354027e+01  2.562696e+03  
5.736782e+03  2.583016e+03  1.350223e+01  2.561545e+03  
5.736806e+03  2.570735e+03  1.349059e+01  2.560392e+03  
5.736831e+03  2.566390e+03  1.358520e+01  2.559236e+03  
5.736856e+03  2.558629e+03  1.362804e+01  2.558078e+03  
5.736881e+03  2.543563e+03  1.356987e+01  2.556917e+03  
5.736906e+03  2.569355e+03  1.367549e+01  2.555754e+03  
5.736931e+03  2.563287e+03  1.351106e+01  2.554589e+03  
5.736956e+03  2.560684e+03  1.342823e+01  2.553421e+03  
5.736981e+03  2.569354e+03  1.379152e+01  2.552252e+03  
5.737005e+03  2.550722e+03  1.356753e+01  2.551080e+03  
5.737030e+03  2.568634e+03  1.353092e+01  2.549906e+03  
5.737055e+03  2.563632e+03  1.361317e+01  2.548730e+03  
5.737080e+03  2.538928e+03  1.340289e+01  2.547552e+03  
5.737105e+03  2.535597e+03  1.340023e+01  2.546372e+03  
5.737130e+03  2.551231e+03  1.342379e+01  2.545191e+03  
5.737155e+03  2.565275e+03  1.377347e+01  2.544007e+03  
5.737180e+03  2.558284e+03  1.350848e+01  2.542822e+03  
5.737204e+03  2.528808e+03  1.336199e+01  2.541635e+03  
5.737229e+03  2.525516e+03  1.342083e+01  2.540446e+03  
5.737254e+03  2.557149e+03  1.354080e+01  2.539256e+03  
5.737279e+03  2.546288e+03  1.345688e+01  2.538064e+03  
5.737304e+03  2.532051e+03  1.347777e+01  2.536870e+03  
5.737329e+03  2.534139e+03  1.331608e+01  2.535676e+03  
5.737354e+03  2.543143e+03  1.334651e+01  2.534479e+03  
5.737379e+03  2.542043e+03  1.335292e+01  2.533282e+03  
5.737404e+03  2.521852e+03  1.337293e+01  2.532083e+03  
5.737428e+03  2.511894e+03  1.347745e+01  2.530882e+03  
5.737453e+03  2.516037e+03  1.354274e+01  2.529681e+03  
5.737478e+03  2.525161e+03  1.345433e+01  2.528478e+03  
5.737503e+03  2.528221e+03  1.350691e+01  2.527275e+03  
5.737528e+03  2.521557e+03  1.340987e+01  2.526070e+03  
5.737553e+03  2.518427e+03  1.339747e+01  2.524864e+03  
5.737578e+03  2.538054e+03  1.357326e+01  2.523657e+03  
5.737603e+03  2.547485e+03  1.374539e+01  2.522450e+03  
5.737627e+03  2.534896e+03  1.378028e+01  2.521241e+03  
5.737652e+03  2.515645e+03  1.343587e+01  2.520031e+03  
5.737677e+03  2.510696e+03  1.344881e+01  2.518821e+03  
5.737702e+03  2.490631e+03  1.357002e+01  2.517610e+03  
5.737727e+03  2.504435e+03  1.342891e+01  2.516399e+03  
5.737752e+03  2.505959e+03  1.327129e+01  2.515186e+03  
5.737777e+03  2.498660e+03  1.324460e+01  2.513974e+03  
5.737802e+03  2.503575e+03  1.329566e+01  2.512760e+03  
5.737826e+03  2.506842e+03  1.334303e+01  2.511546e+03  
5.737851e+03  2.498170e+03  1.347838e+01  2.510332e+03  
5.737876e+03  2.498613e+03  1.377665e+01  2.509117e+03  
5.737901e+03  2.484564e+03  1.334354e+01  2.507902e+03  
5.737926e+03  2.490854e+03  1.322884e+01  2.506687e+03  
5.737951e+03  2.505425e+03  1.325107e+01  2.505471e+03  
5.737976e+03  2.520160e+03  1.325563e+01  2.504255e+03  
5.738001e+03  2.517007e+03  1.322648e+01  2.503039e+03  
5.738026e+03  2.486917e+03  1.320981e+01  2.501823e+03  
5.738050e+03  2.503583e+03  1.331322e+01  2.500607e+03  
5.738075e+03  2.502909e+03  1.349606e+01  2.499391e+03  
5.738100e+03  2.495940e+03  1.336241e+01  2.498174e+03  
5.738125e+03  2.494979e+03  1.334500e+01  2.496958e+03  
5.738150e+03  2.482046e+03  1.322112e+01  2.495742e+03  
5.738175e+03  2.472205e+03  1.348552e+01  2.494526e+03  
5.738200e+03  2.475995e+03  1.378151e+01  2.493310e+03  
5.738225e+03  2.479520e+03  1.338787e+01  2.492094e+03  
5.738249e+03  2.485821e+03  1.323260e+01  2.490879e+03  
5.738274e+03  2.484407e+03  1.335031e+01  2.489664e+03  
5.738299e+03  2.487071e+03  1.334418e+01  2.488449e+03  
5.738324e+03  2.468429e+03  1.323500e+01  2.487235e+03  
5.738349e+03  2.472440e+03  1.323086e+01  2.486021e+03  
5.738374e+03  2.485293e+03  1.320582e+01  2.484808e+03  
5.738399e+03  2.459550e+03  1.313836e+01  2.483595e+03  
5.738424e+03  2.460824e+03  1.311529e+01  2.482383e+03  
5.738449e+03  2.479199e+03  1.351236e+01  2.481171e+03  
5.738473e+03  2.492378e+03  1.352697e+01  2.479960e+03  
5.738498e+03  2.495820e+03  1.325713e+01  2.478749e+03  
5.738523e+03  2.481786e+03  1.319110e+01  2.477540e+03  
5.738548e+03  2.488685e+03  1.320973e+01  2.476331e+03  
5.738573e+03  2.488843e+03  1.333214e+01  2.475123e+03  
5.738598e+03  2.478469e+03  1.331491e+01  2.473915e+03  
5.738623e+03  2.464144e+03  1.324008e+01  2.472709e+03  
5.738648e+03  2.469868e+03  1.319519e+01  2.471503e+03  
5.738673e+03  2.458994e+03  1.323193e+01  2.470299e+03  
5.738697e+03  2.454039e+03  1.322484e+01  2.469095e+03  
5.738722e+03  2.465154e+03  1.330823e+01  2.467892e+03  
5.738747e+03  2.460416e+03  1.321117e+01  2.466691e+03  
5.738772e+03  2.458587e+03  1.319034e+01  2.465490e+03  
5.738797e+03  2.453560e+03  1.322899e+01  2.464291e+03  
5.738822e+03  2.441240e+03  1.316742e+01  2.463092e+03  
5.738847e+03  2.448766e+03  1.316609e+01  2.461895e+03  
5.738872e+03  2.456393e+03  1.310730e+01  2.460699e+03  
5.738896e+03  2.458669e+03  1.330969e+01  2.459505e+03  
5.738921e+03  2.471498e+03  1.317115e+01  2.458311e+03  
5.738946e+03  2.480178e+03  1.333578e+01  2.457119e+03  
5.738971e+03  2.472927e+03  1.328954e+01  2.455929e+03  
5.738996e+03  2.444423e+03  1.315371e+01  2.454739e+03  
5.739021e+03  2.458052e+03  1.327868e+01  2.453552e+03  
5.739046e+03  2.462524e+03  1.311007e+01  2.452365e+03  
5.739071e+03  2.444921e+03  1.308370e+01  2.451180e+03  
5.739096e+03  2.438932e+03  1.305924e+01  2.449997e+03  
5.739120e+03  2.459234e+03  1.311133e+01  2.448815e+03  
5.739145e+03  2.464069e+03  1.314012e+01  2.447634e+03  
5.739170e+03  2.458027e+03  1.312099e+01  2.446455e+03  
5.739195e+03  2.446920e+03  1.306733e+01  2.445232e+03  
5.739220e+03  2.448102e+03  1.314486e+01  2.444008e+03  
5.739245e+03  2.461974e+03  1.312715e+01  2.442784e+03  
5.739270e+03  2.449699e+03  1.314005e+01  2.441560e+03  
5.739295e+03  2.429965e+03  1.302786e+01  2.440337e+03  
5.739320e+03  2.429594e+03  1.302125e+01  2.439113e+03  
5.739344e+03  2.440628e+03  1.304811e+01  2.437890e+03  
5.739369e+03  2.430256e+03  1.307384e+01  2.436666e+03  
5.739394e+03  2.429720e+03  1.310722e+01  2.435443e+03  
5.739419e+03  2.431549e+03  1.316015e+01  2.434220e+03  
5.739444e+03  2.443714e+03  1.313142e+01  2.432997e+03  
5.739469e+03  2.454946e+03  1.344404e+01  2.431774e+03  
5.739494e+03  2.431824e+03  1.314289e+01  2.430551e+03  
5.739519e+03  2.419195e+03  1.336242e+01  2.429328e+03  
5.739544e+03  2.412916e+03  1.342492e+01  2.428105e+03  
5.739568e+03  2.441161e+03  1.314779e+01  2.426882e+03  
5.739593e+03  2.431270e+03  1.306071e+01  2.425660e+03  
5.739618e+03  2.404196e+03  1.311480e+01  2.424437e+03  
5.739643e+03  2.385104e+03  1.345712e+01  2.423215e+03  
5.739668e+03  2.384242e+03  1.370398e+01  2.421993e+03  
5.739693e+03  2.386993e+03  1.327544e+01  2.420771e+03  
5.739718e+03  2.393773e+03  1.297163e+01  2.419549e+03  
5.739743e+03  2.412281e+03  1.310756e+01  2.418327e+03  
5.739768e+03  2.418892e+03  1.320646e+01  2.417105e+03  
5.739792e+03  2.402917e+03  1.299732e+01  2.415883e+03  
5.739817e+03  2.403808e+03  1.302411e+01  2.414662e+03  
5.739842e+03  2.412431e+03  1.303799e+01  2.413440e+03  
5.739867e+03  2.404340e+03  1.296060e+01  2.412219e+03  
5.739892e+03  2.388688e+03  1.292661e+01  2.410998e+03  
5.739917e+03  2.385498e+03  1.290346e+01  2.409777e+03  
5.739942e+03  2.393709e+03  1.292158e+01  2.408556e+03  
5.739967e+03  2.386127e+03  1.295897e+01  2.407335e+03  
5.739992e+03  2.393716e+03  1.295486e+01  2.406114e+03  
5.740016e+03  2.404941e+03  1.294975e+01  2.404894e+03  
5.740041e+03  2.400840e+03  1.292393e+01  2.403673e+03  
5.740066e+03  2.393122e+03  1.292279e+01  2.402453e+03  
5.740091e+03  2.382908e+03  1.289307e+01  2.401233e+03  
5.740116e+03  2.377407e+03  1.288808e+01  2.400013e+03  
5.740141e+03  2.391838e+03  1.298762e+01  2.398793e+03  
5.740166e+03  2.380100e+03  1.290144e+01  2.397573e+03  
5.740191e+03  2.383309e+03  1.294023e+01  2.396354e+03  
5.740216e+03  2.399021e+03  1.292917e+01  2.395134e+03  
5.740240e+03  2.388204e+03  1.290971e+01  2.393915e+03  
5.740265e+03  2.373911e+03  1.287706e+01  2.392696e+03  
5.740290e+03  2.372124e+03  1.289637e+01  2.391477e+03  
5.740315e+03  2.357917e+03  1.285802e+01  2.390259e+03  
5.740340e+03  2.368831e+03  1.289522e+01  2.389040e+03  
5.740365e+03  2.378319e+03  1.288359e+01  2.387822e+03  
5.740390e+03  2.375670e+03  1.290232e+01  2.386603e+03  
5.740415e+03  2.371545e+03  1.287747e+01  2.385385e+03  
5.740440e+03  2.390055e+03  1.292209e+01  2.384167e+03  
5.740464e+03  2.392964e+03  1.292099e+01  2.382950e+03  
5.740489e+03  2.385990e+03  1.292774e+01  2.381732e+03  
5.740514e+03  2.379666e+03  1.293767e+01  2.380515e+03  
5.740539e+03  2.361221e+03  1.287032e+01  2.379297e+03  
